Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	7,309343	7,466953	3,248	20,55	17,30443	17,39885	4,82097	18,25132	18,33577	10,21965	23,3001	2,00923	2,196317	0,9067072	2,1875	0,01422836	1,305407	0,2611803	0,9671268	60,06071	327,7297	-20,07444	0,88	122,1212	4,767629	111,	145,	1,892543	122,1274	120,918	0,6586207	4,765787	22,71272	0,01634477	1,918499	567,7256	21,73907	0,6123993	246,1859	85,03779	3,556591	4,467126	1,016694	1,259881	-0,4579605	0,9641492	137,4623	5,306356	124,	160,	123,4156	5,385479	110,	150,	105,49	5,369823	94,	127,	23,95931	2,828901	15,	32,	34,74545	6,396383	13,	49,	122,1212	4,767629	111,	145,	117,5377	7,512558	94,99999	131,	131,5844	8,861473	105,	145,	149,5099	7,169985	128,	161,	52,57182	3,260788	47,29442	62,35419	2,33256	0,7033961	-0,222372	2,729071	11,76172	0,569308	10,93273	13,46964	1	0,0000984649	0,001797114
S01	2	7,932445	8,252478	2,9435	22,3995	18,60136	18,30206	4,739419	17,63908	18,3041	13,55546	31,18415	2,351187	2,630121	0,9367496	2,62069	0,01311071	1,560771	0,3310882	0,9496666	51,2429	381,3164	-36,7261	0,88	112,6129	9,685816	90,	144,	0,08627486	112,6134	112,1133	0,3640307	9,679607	93,69479	0,003133951	13,69402	91,2825	89,64258	0,2411099	226,2188	344,8761	4,252599	6,013472	4,368951	2,053808	-0,3334747	0,953876	128,2894	10,44354	108,	162,	113,704	10,9317	87,	149,	95,85389	9,330327	74,	122,	23,79222	4,49114	9,	41,	38,04459	8,626377	16,	59,	112,6129	9,685816	90,	144,	126,7106	11,23688	92,99999	147,	141,296	11,76534	106,	168,	159,1461	8,715367	133,	181,	48,78675	4,455309	38,72342	62,15268	2,648836	1,288023	0,3622481	6,512907	11,98227	1,345535	10,81347	16,01887	1	0,0000984649	0,00173683
S01	3	7,488	7,474102	2,842	20,139	16,91477	16,95119	4,620214	16,76293	16,63626	10,74021	26,33874	1,902389	2,571429	0,9171573	2,571429	0,01388889	1,358027	0,2794607	0,989818	50,97857	317,9781	-10,48575	0,92	113,7459	5,4539	104,	132,	0,01516501	113,737	109,0508	0,7352706	5,458275	29,79276	0,01663648	2,619195	374,0112	28,99296	0,5466029	229,2879	113,3526	3,631704	4,644146	1,244808	1,394791	-0,438121	0,9623569	130,612	4,9566	117,	144,	114,8487	5,987332	105,	134,	95,76916	6,741944	84,	122,	23,5451	2,901505	12,	34,	40,44714	6,752434	15,	52,	113,7459	5,4539	104,	132,	124,388	4,537338	111,	138,	140,1513	6,383776	121,	150,	159,2309	8,743617	133,	171,	49,32786	2,380998	44,97684	56,47086	2,940001	0,5962601	1,15122	1,621008	12,81863	1,670513	7,807086	13,55204	1	0,0000984649	0,00165056
S01	4	7,696	7,737393	2,842	20,7555	17,38513	17,39132	4,560181	16,33013	16,5307	11,01995	29,3923	2,320412	2,642857	0,9283987	2,642857	0,01351351	1,472624	0,324563	0,9826953	46,68024	337,3195	5,16891	0,86	119,1872	5,499863	106,	140,	1,297098	119,1844	119,0039	0,6069981	5,506171	30,31792	0,02078406	1,626799	363,7002	30,97644	0,6365035	240,3444	122,2789	3,645321	4,446151	0,8672187	1,211987	-0,5136308	0,976581	134,9142	4,175882	123,	149,	119,9566	5,836089	107,	142,	102,6877	7,330182	88,	129,	23,02482	2,65286	16,	36,	35,54188	6,547266	14,	49,	119,1872	5,499863	106,	140,	120,0858	4,695282	106,	132,	135,0434	7,347811	113,	148,	152,3123	8,77077	126,	167,	51,31227	2,652529	46,21885	59,26986	2,83707	0,8589682	0,2601653	3,138054	11,59632	1,249406	7,848099	12,9811	1	0,0000984649	0,001607945
S01	5	7,904	7,997546	3,1465	21,5775	18,22149	18,32843	5,017713	19,77139	19,68694	12,23734	28,65394	1,827265	2,451613	0,9148647	2,451613	0,01315789	1,336155	0,2663776	0,9764245	61,22439	369,6594	15,99027	0,91	125,2951	6,96029	111,	151,	0,04724755	125,3106	128,1914	0,2671593	6,962009	48,46957	0,006342446	4,418545	255,644	48,37653	0,419458	252,3868	189,0876	3,974612	5,297948	1,685146	1,59232	-0,4015914	0,9644702	141,9771	5,362361	130,	161,	127,0174	7,275543	111,	155,	106,9003	8,886707	89,	138,	24,71282	2,360137	16,	34,	37,74921	7,138509	19,	55,	125,2951	6,96029	111,	151,	113,0229	6,340983	93,99999	125,	127,9826	9,327538	99,99999	144,	148,0997	10,36656	117,	166,	54,01791	3,341733	48,0527	64,04311	2,337358	0,5277586	-0,8147452	3,920634	13,02672	1,11105	9,693564	15,02546	1	0,0000984649	0,001946788
S01	6	7,592	7,605738	3,3495	21,372	17,68429	17,67335	4,917592	18,99024	19,12747	10,50548	25,3508	1,829363	2,212121	0,901288	2,212121	0,01369863	1,310299	0,2376194	0,9861962	63,61487	332,4106	-16,70357	0,86	123,6153	5,136502	113,	147,	2,011667	123,6126	120,918	1,299291	5,142583	26,44616	0,02215232	1,810739	513,3179	24,92216	0,5994833	249,0924	97,8779	3,494925	4,377562	0,8850105	1,24781	-0,4586641	0,9623507	139,965	4,899235	126,	161,	125,3897	5,540847	112,	150,	105,4963	6,221661	95,	131,	24,82681	2,598593	17,	39,	37,47877	5,995265	18,	50,	123,6153	5,136502	113,	147,	115,035	7,011658	93,99999	129,	129,6103	8,203443	105,	143,	149,5037	8,501248	124,	160,	53,35063	3,060338	48,07071	62,53165	2,227803	0,4761702	0,7992921	2,553203	12,88024	0,4753386	11,45423	11,4846	1	0,0000984649	0,001869872
S01	7	7,072	7,18608	3,1465	19,9335	16,4917	16,54576	4,640536	16,91071	16,93182	9,063824	21,87692	1,805225	2,193548	0,8890035	2,193548	0,01470588	1,27966	0,2759014	0,9722964	59,65266	279,3536	-14,03266	0,88	115,7443	8,64267	85,	138,	-0,2123742	115,7386	117,8555	-0,2043999	8,652525	74,86619	0,004644637	5,564909	100,8513	72,32967	0,3808906	233,1187	283,7537	4,171831	5,61341	2,063531	1,687488	-0,401969	0,9698615	129,8343	8,261479	93,	150,	116,5086	9,377197	84,	140,	100,8812	9,120813	77,	123,	23,20402	3,542237	11,	38,	32,94349	6,293567	14,	48,	115,7443	8,64267	85,	138,	125,1657	12,27809	105,	162,	138,4914	10,83621	115,	171,	154,1188	7,960403	132,	178,	49,832	4,486192	36,37342	58,66787	2,454932	0,5626914	0,7668584	2,352248	10,50933	1,695545	5,422697	10,42393	1	0,0000984649	0,001665111
S01	8	6,864	6,881661	2,639	18,495	15,58442	15,78698	4,302331	14,53561	14,43005	9,697949	21,73464	1,743111	2,538461	0,9169614	2,538461	0,01515152	1,329455	0,3267505	0,9854451	44,18691	276,3636	6,249368	0,91	119,2807	9,226645	100,	142,	-0,7679587	119,2797	112,8789	0,3327062	9,245196	85,47365	0,006535195	4,444168	117,1437	86,08112	0,464071	240,3424	339,8802	4,176646	5,42171	1,984797	1,621754	-0,4664092	0,9813442	134,6276	7,850339	118,	156,	120,3109	9,904571	102,	148,	102,9606	10,59522	81,	131,	23,64153	3,467823	13,	39,	35,30278	7,215609	12,	52,	119,2807	9,226645	100,	142,	120,3724	7,124133	98,99999	137,	134,6891	9,229698	107,	153,	152,0394	9,346484	124,	174,	51,38924	3,388955	44,15881	61,5561	2,558101	0,8406587	-0,03612475	2,903039	11,54067	0,896966	10,04506	14,23157	1	0,0000984649	0,001431247
S01	9	6,864	6,976401	3,3495	19,9335	16,54876	16,53115	4,738001	17,62852	17,72352	8,499357	18,51717	1,817764	2,	0,8741347	2,	0,01515152	1,236064	0,253379	0,9720628	65,46819	275,925	-8,056993	0,88	120,8951	8,431142	106,	144,	-0,3365304	120,9018	112,1133	0,5819854	8,438347	71,2057	0,008192433	2,684958	156,9148	72,05634	0,5418253	243,8013	285,5405	4,117181	5,15049	1,277468	1,395325	-0,5036318	0,9842712	137,2556	7,817534	122,	159,	122,2386	9,242364	106,	147,	103,1184	8,929644	88,	126,	24,09865	3,020883	13,	39,	37,66637	6,05476	16,	52,	120,8951	8,431142	106,	144,	117,7444	7,248136	95,99999	133,	132,7614	8,253818	108,	149,	151,8816	7,627207	129,	167,	52,17401	3,086442	45,83927	61,43334	2,554352	0,5554935	0,8878711	3,301277	12,58151	0,04939651	12,44032	12,7297	1	0,0000984649	0,00173579
S01	10	7,592	7,596822	2,842	20,3445	17,22373	17,31907	4,692387	17,29073	17,21684	11,4009	26,73298	1,830381	2,607143	0,9206432	2,607143	0,01369863	1,365108	0,3150429	0,9873537	51,24481	335,3935	5,562365	0,92	116,5051	8,137577	92,	136,	-0,02906457	116,5083	117,0898	-0,208423	8,141137	66,27811	0,004434401	10,76459	130,5097	65,31277	0,3578559	234,6697	250,4864	4,102958	5,777622	4,800559	1,99477	-0,3313346	0,948252	130,0839	9,015214	104,	152,	117,5368	9,008269	89,	139,	101,9068	7,598508	80,	122,	23,79031	3,751581	11,	36,	31,94222	6,49025	11,	47,	116,5051	8,137577	92,	136,	124,9161	8,694626	103,	151,	137,4632	9,512268	116,	166,	153,0932	7,302271	133,	175,	50,16598	3,717373	39,01386	58,55152	2,127426	0,7967994	1,955367	4,517824	10,37959	0,9719741	7,46367	10,85512	1	0,0000984649	0,00170253
S01	11	6,864	6,923894	2,842	19,317	15,79309	15,82155	4,289815	14,45116	14,8734	8,822976	21,82123	2,130342	2,357143	0,9152004	2,357143	0,01515152	1,373274	0,3492002	0,9794344	44,67933	274,9816	1,992803	0,85	116,8469	7,696384	104,	137,	-0,8295944	116,8417	110,9648	0,4668636	7,711101	59,46108	0,006817072	4,810258	188,1594	57,77745	0,4061485	234,8642	226,2995	3,944464	5,271033	1,770152	1,62204	-0,3963557	0,9623618	133,1053	7,210984	122,	154,	118,073	8,809277	103,	143,	99,3433	7,692433	87,	123,	23,88158	3,504152	15,	39,	38,29546	4,744664	22,	49,	116,8469	7,696384	104,	137,	121,8947	6,96491	101,	133,	136,927	8,309013	112,	152,	155,6567	7,885574	132,	168,	50,54253	3,09883	44,97829	59,83902	2,658103	0,753843	0,6679339	4,919631	12,45017	0,2026707	11,84216	12,12357	1	0,0000984649	0,001422932
