Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	8,32	8,423463	3,5525	23,2215	19,38066	19,47282	5,446758	23,29709	23,20209	12,96955	30,15747	1,938927	2,285714	0,9030587	2,285714	0,0125	1,282807	0,2540222	0,9758458	75,63694	409,5124	4,982232	0,93	125,3445	8,211913	110,	147,	-0,6860245	125,339	121,8164	0,3667712	8,26497	68,30972	0,004611036	6,825676	180,7048	67,31374	0,3877466	252,4811	262,4294	4,108807	5,646128	2,765995	1,801334	-0,3633446	0,9583738	138,5937	7,269551	124,	159,	126,5325	8,837387	109,	149,	110,9305	9,384104	93,	134,	24,40889	3,873348	11,	40,	29,58467	6,333361	13,	45,	125,3445	8,211913	110,	147,	116,4063	6,802106	95,99999	131,	128,4675	7,489164	106,	146,	144,0695	7,689852	121,	162,	53,66276	2,831572	46,99112	62,15748	1,877374	0,4264321	1,064744	3,15667	10,15176	0,316741	9,241401	11,10199	1	0,0001117126	0,002602579
S01	2	7,696	7,771531	3,1465	21,1665	17,66065	17,80183	4,918958	19,0008	18,93746	11,39437	26,46623	2,068734	2,387097	0,9074238	2,387097	0,01351351	1,306073	0,2709326	0,9783787	60,61512	342,9488	-3,682619	0,91	113,1332	4,499505	102,	131,	-0,03523001	113,087	111,0586	-0,009064555	4,484529	20,11101	0,02150449	1,780403	532,0392	19,59009	0,6711961	227,9904	76,57996	3,503942	4,31389	1,111241	1,192355	-0,4867457	0,9683297	129,4301	4,648208	118,	141,	113,8205	5,029191	101,	135,	96,14723	4,563615	85,	118,	22,72126	2,301694	11,	33,	38,29611	4,018369	15,	47,	113,1332	4,499505	102,	131,	125,5699	3,856631	114,	137,	141,1795	7,059827	120,	154,	158,8528	7,284256	137,	170,	48,9362	2,483135	43,96614	56,3856	3,101898	0,7680987	-0,7976021	4,095157	12,03443	0,6957061	9,947314	11,57213	1	0,0001117126	0,002122629
S01	3	7,592	7,745424	3,7555	22,3995	18,48723	18,47294	5,329502	22,30483	22,35761	10,27211	22,61053	2,103237	1,972973	0,8683513	1,972973	0,01369863	1,219188	0,2516973	0,9684105	84,42976	339,9505	12,93268	0,92	120,1271	8,564855	90,	139,	-0,4587304	120,1163	123,0117	-0,2364396	8,605843	74,06052	0,003968077	7,693175	114,4503	71,36271	0,3515774	242,2027	277,7576	4,137203	5,725533	2,903206	1,846077	-0,3579068	0,9579009	134,7505	9,09341	100,	154,	120,9664	9,433406	88,	141,	104,6516	8,982196	81,	124,	23,44452	4,315813	5,	42,	32,93679	8,201397	12,	56,	120,1271	8,564855	90,	139,	120,2495	11,5835	101,	155,	134,0336	10,9888	114,	167,	150,3484	7,883875	131,	174,	51,62122	4,425284	38,34537	59,31985	2,498658	0,3654135	1,944241	3,594898	10,88061	1,679798	5,841211	10,82567	1	0,0001117126	0,002491731
S01	4	8,008	8,054361	3,248	22,194	18,63478	18,60849	5,077631	20,24641	20,47864	12,70361	29,55486	2,028333	2,40625	0,920481	2,40625	0,01298701	1,364667	0,296025	0,9822938	61,89777	390,9525	25,09582	0,91	126,749	11,19907	100,	155,	-0,865916	126,77	136,1602	-0,1881	11,23827	126,2986	0,003190898	11,06341	82,72728	122,2907	0,2988566	255,5594	478,0984	4,334182	6,022099	3,934947	2,000207	-0,3684767	0,9665065	139,0139	10,53115	113,	166,	127,7844	12,15799	97,	160,	113,4026	11,67423	87,	141,	24,27791	4,401225	9,	42,	27,08545	6,4482	9,	46,	126,749	11,19907	100,	155,	115,9861	8,995384	88,99999	142,	127,2155	10,73852	94,99999	158,	141,5974	9,19913	114,	168,	54,10509	3,925677	42,3814	65,88212	1,736846	0,9800761	-1,148282	4,677074	9,349313	0,444656	8,070065	10,68328	1	0,0001117126	0,002261779
S01	5	7,592	7,725817	3,248	21,372	17,79841	17,92931	4,976015	19,44415	19,60249	11,10945	25,17875	2,115577	2,28125	0,9017048	2,28125	0,01369863	1,296282	0,2819201	0,9708681	64,81903	340,4789	16,5407	0,92	124,3371	9,024082	105,	152,	-0,3573825	124,3324	121,0195	0,2430105	9,07062	82,27613	0,003152639	11,38144	141,5501	78,40142	0,2746737	250,7637	302,2244	4,225037	5,964172	3,771286	1,999004	-0,3256668	0,9496001	136,5044	8,926309	119,	162,	124,9247	9,892511	104,	155,	111,538	9,198209	90,	138,	23,26901	4,861712	12,	47,	26,33387	5,778797	9,	42,	124,3371	9,024082	105,	152,	118,4956	8,498532	92,99999	136,	130,0753	10,02509	99,99999	151,	143,462	8,820661	117,	165,	53,04168	3,695353	45,02662	64,12774	2,057243	0,5416209	-0,4323803	3,52561	8,894436	0,3915933	9,825382	10,06922	1	0,0001117126	0,002172157
S01	6	7,8	7,866075	3,1465	21,372	18,02667	18,0399	4,940772	19,1697	19,23303	12,01033	27,70111	1,920386	2,419355	0,917192	2,419355	0,01333333	1,348781	0,2499775	0,9796817	60,37452	362,4005	27,31867	0,9	113,5833	7,421459	97,	136,	-0,4855661	113,543	107,8711	0,2878663	7,422651	55,09575	0,007111797	4,931483	168,8888	56,02841	0,4126822	228,9072	219,1822	4,000618	5,330999	1,886413	1,649371	-0,4059198	0,9663301	128,9319	6,171949	112,	145,	114,6095	8,069617	97,	138,	97,1977	8,849875	80,	127,	23,63249	2,841643	15,	37,	37,09188	7,336951	12,	51,	113,5833	7,421459	97,	136,	126,0681	5,643972	110,	143,	140,3905	7,796832	117,	158,	157,8023	9,934105	128,	175,	49,13161	2,882437	42,11318	57,77893	2,59955	0,6622402	0,6128296	3,133951	11,68166	1,622048	6,815517	11,91953	1	0,0001117126	0,002141497
S01	7	8,424	8,458027	3,3495	23,2215	19,26653	19,19242	5,213477	21,34423	21,51313	13,1551	32,94634	2,004623	2,454545	0,9182593	2,454545	0,01234568	1,383734	0,2773962	0,984006	64,02946	408,2508	2,167849	0,91	121,3001	5,447775	103,	142,	1,336154	121,2511	121,0195	0,1601806	5,476926	29,99672	0,0128459	2,639508	376,3178	28,26302	0,4952016	244,4796	110,4125	3,678838	4,792196	1,019318	1,370597	-0,4076239	0,9560361	136,6671	4,945591	117,	151,	122,319	6,111559	100,	145,	104,9133	6,002578	92,	129,	23,49017	2,855736	12,	33,	34,52877	4,597256	19,	47,	121,3001	5,447775	103,	142,	118,3329	6,55571	104,	138,	132,681	7,560331	110,	155,	150,0867	8,028893	126,	163,	52,18138	2,808998	43,75439	60,26191	2,545967	0,9486197	-0,6395886	5,391826	11,53967	1,499053	7,042507	9,282343	1	0,0001117126	0,00238442
S01	8	8,216001	8,296382	3,3495	22,605	19,02444	19,11379	5,301685	22,0726	22,06204	12,99586	29,78638	1,954239	2,393939	0,9083614	2,393939	0,01265823	1,304656	0,2875752	0,9784084	69,78884	399,0085	1,71009	0,93	125,0433	10,69167	99,	155,	-0,5972741	125,0527	128,9883	-0,01039674	10,73317	115,201	0,002717374	13,06652	86,70872	114,2763	0,225054	251,3297	444,0388	4,394738	6,138298	3,821932	2,014401	-0,3591409	0,9653566	141,9017	8,620198	122,	167,	126,2111	12,1476	95,	161,	106,9883	12,38689	79,	140,	24,04402	4,4392	13,	55,	37,30605	8,76825	13,	62,	125,0433	10,69167	99,	155,	113,0984	8,366119	87,99999	133,	128,7889	11,59629	93,99999	160,	148,0117	11,0039	115,	176,	53,79189	4,140086	42,59174	66,21214	2,779703	1,912127	-1,474569	8,516085	12,65985	0,3141193	11,71749	13,34941	1	0,0001117126	0,002465788
S01	9	6,552	6,605927	2,842	18,2895	15,10427	15,11277	4,21394	13,94448	13,97614	7,602881	19,11314	1,619509	2,25	0,8976943	2,25	0,01587302	1,301738	0,3020064	0,9799154	46,91663	239,7044	-7,831218	0,88	117,9032	4,464774	106,	134,	0,7373478	117,8418	119,0273	0,2804713	4,478221	20,05446	0,01941722	1,835958	592,1729	19,00469	0,6058279	237,5971	74,18283	3,502134	4,366243	0,9357008	1,229608	-0,4627003	0,9632236	136,1287	4,195974	125,	148,	119,1274	5,083797	106,	137,	98,43505	5,240592	88,	117,	23,53799	2,166144	15,	30,	42,18995	5,283562	23,	54,	117,9032	4,464774	106,	134,	118,8713	3,957108	107,	130,	135,8726	5,957522	118,	149,	156,5649	6,188319	138,	167,	51,10473	2,142434	46,14039	57,53204	3,16785	0,8247042	0,6937375	4,575864	13,80504	0,5277697	12,22173	12,90378	1	0,0001117126	0,001557774
S01	10	8,008	8,024018	3,1465	21,783	18,07394	18,09739	4,89018	18,77913	18,86357	11,50177	30,29173	2,043805	2,483871	0,9185689	2,483871	0,01298701	1,384064	0,2538691	0,9860085	56,3301	359,7395	-5,787159	0,92	120,2671	2,97233	114,	129,	-0,3111683	120,2053	121,0195	0,32807	2,99475	8,968531	0,02447821	1,361489	1476,277	8,808723	0,6289499	242,4224	33,87339	3,146485	3,992983	0,6495275	1,128456	-0,3914002	0,9256049	138,2611	3,130992	129,	147,	121,2937	3,444529	113,	132,	101,2346	3,79993	94,	114,	23,14041	2,19256	15,	29,	40,38699	4,938414	22,	51,	120,2671	2,97233	114,	129,	116,7389	3,087041	108,	126,	133,7063	3,568784	123,	142,	153,7654	4,255137	141,	161,	51,96811	1,346659	48,61781	56,00809	3,225219	0,1945457	2,641582	3,070587	13,40455	0,5381829	11,79	12,849	1	0,0001117126	0,002097866
