Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	8,528	8,527609	3,248	23,2215	19,26653	19,36709	5,28645	21,94592	21,88259	13,71857	33,77247	2,089526	2,5625	0,920015	2,5625	0,01219512	1,345796	0,303461	0,9880261	65,75846	421,9698	-17,19751	0,92	130,3627	7,378336	115,	149,	-0,6040643	130,3867	127,0371	0,1316236	7,349514	54,01537	0,005624656	4,38155	243,2278	54,58836	0,3888026	262,8155	213,9719	4,038245	5,378823	1,432282	1,553206	-0,4007465	0,9656623	143,3032	6,37358	127,	159,	131,7738	7,730414	114,	152,	116,0238	8,605871	98,	138,	25,02031	3,117946	14,	39,	28,2598	5,254491	14,	42,	130,3627	7,378336	115,	149,	111,6968	5,434402	95,99999	128,	123,2262	6,742071	103,	141,	138,9762	7,325401	117,	157,	55,65416	2,469568	48,79547	63,06286	1,6118	0,5125914	0,07402623	2,280215	10,07946	0,6010237	8,276393	10,7118	1	0,000230174	0,00505138
S01	2	7,904	8,050465	3,3495	21,9885	18,43996	18,52686	5,121127	20,59476	20,72143	12,38047	27,99638	2,538157	2,30303	0,9047852	2,30303	0,01315789	1,313678	0,2719313	0,9700061	67,21511	370,1046	4,845574	0,86	136,8553	9,750683	107,	156,	0,005067201	136,8539	130,0254	-0,3707089	9,712515	94,33295	0,005463816	3,715864	122,6553	94,09486	0,4454435	276,4925	372,6635	4,267731	5,482722	1,400279	1,520608	-0,4795487	0,9841351	151,2594	9,918978	123,	172,	139,2661	10,66522	106,	160,	120,0517	9,452149	89,	139,	26,64168	2,974991	17,	35,	31,3943	5,374758	17,	49,	136,8553	9,750683	107,	156,	103,7406	9,419785	82,99999	132,	115,7339	11,0887	94,99999	149,	134,9483	10,35057	116,	166,	58,51227	4,183566	45,96157	66,34869	1,202691	0,8916574	0,8328332	3,877663	11,89989	0,2088916	12,03027	12,52656	1	0,000230174	0,004740378
S01	3	8,008	8,044648	2,9435	21,372	18,08373	18,18233	4,925786	19,05358	18,87413	12,63146	30,17407	1,7895	2,655172	0,9245106	2,655172	0,01298701	1,365606	0,2821396	0,98348	55,03263	376,9488	8,705668	0,93	118,9776	10,41564	94,	142,	-0,769104	119,0461	121,0605	-0,1416663	10,37497	107,6399	0,003551612	6,483305	81,68538	109,4713	0,3633595	240,0475	431,4019	4,366579	5,828139	2,291246	1,754246	-0,4258808	0,9784179	134,3297	9,05182	111,	154,	119,9901	11,22739	94,	145,	102,5982	11,97285	77,	130,	23,71831	3,620596	14,	39,	35,57995	8,689631	15,	55,	118,9776	10,41564	94,	142,	120,6703	7,776573	101,	144,	135,0099	8,66335	110,	161,	152,4018	9,133945	125,	178,	51,26395	3,391362	41,08987	60,54485	2,563657	0,6245707	0,689945	4,041674	11,57277	0,8065987	9,152976	12,30493	1	0,000230174	0,004385638
S01	4	8,216001	8,303766	3,045	21,9885	18,55408	18,49408	4,906646	18,9058	19,08525	12,66836	32,7985	1,955074	2,633333	0,926872	2,633333	0,01265823	1,448805	0,28451	0,9775383	53,77385	381,4228	-2,845022	0,93	137,7604	8,559589	109,	150,	1,523324	137,7555	143,9707	-1,42617	8,526137	72,69502	0,01424909	1,57595	166,8723	71,62272	0,6046363	278,0533	284,9149	3,890938	4,699908	0,7403617	1,16888	-0,5439036	0,9849556	153,0544	8,1875	123,	164,	140,1436	9,043069	109,	153,	120,0697	9,303346	92,	136,	26,24894	2,453665	16,	33,	32,8921	6,026655	19,	47,	137,7604	8,559589	109,	150,	101,9456	10,01812	90,99999	132,	114,8564	10,38119	102,	146,	134,9303	9,356557	119,	163,	58,91273	4,014047	46,87059	63,71516	1,427902	0,3841859	1,109736	2,58046	12,47491	0,6964089	10,38569	11,51256	1	0,000230174	0,004351623
S01	5	8,528	8,517727	3,045	22,605	19,02444	19,24997	5,178552	21,05922	20,8481	14,37223	34,93097	1,836529	2,733333	0,9286356	2,733333	0,01219512	1,367436	0,2594057	0,9891724	60,73891	426,8687	25,34464	0,93	140,8943	10,34266	112,	159,	-0,398454	140,8771	142,9746	-0,5552341	10,30222	106,1357	0,00247341	19,06434	114,469	110,4663	0,2137198	283,9791	422,8003	4,302878	6,202729	5,964432	2,227522	-0,3016758	0,9431815	155,3377	9,774979	131,	171,	142,754	11,89095	108,	162,	124,6138	10,97987	92,	145,	25,90382	4,878582	9,	42,	29,63583	7,444822	15,	58,	140,8943	10,34266	112,	159,	99,66227	8,112575	83,99999	124,	112,246	11,58468	92,99999	147,	130,3862	10,87127	110,	163,	59,92846	4,177621	47,3956	66,93269	1,588958	1,648345	0,3180826	6,533994	11,35189	0,4482613	10,0071	12,36451	1	0,000230174	0,004847284
S01	6	7,904	7,995201	3,045	21,372	17,91254	18,04885	4,892928	18,80024	18,68412	11,71563	29,18211	1,955366	2,533333	0,9174396	2,533333	0,01315789	1,357929	0,296887	0,9767109	56,86878	358,593	-5,151008	0,93	132,5291	8,294746	109,	145,	-0,4550364	132,5446	139,9863	-0,689608	8,262442	68,26794	0,00869047	2,655327	179,7882	66,4454	0,485324	267,9051	263,1262	4,000395	5,061558	0,9841284	1,356937	-0,4849847	0,9802346	148,5418	7,957467	123,	160,	134,9131	8,890515	109,	149,	114,1612	8,62277	94,	130,	26,07595	2,46926	18,	34,	35,49367	5,087771	21,	52,	132,5291	8,294746	109,	145,	106,4582	8,513921	94,99999	132,	120,0869	8,637691	106,	146,	140,8388	6,720393	125,	161,	56,94739	3,343391	46,91721	62,15163	1,641828	0,4185763	0,8030662	2,897557	13,03262	0,8807303	10,39042	11,49916	1	0,000230174	0,004327326
S01	7	8,528	8,511324	3,5525	23,6325	19,65619	19,77372	5,522734	23,95156	23,87767	13,76355	31,86977	1,893403	2,342857	0,9057845	2,342857	0,01219512	1,283484	0,2751677	0,9899166	76,63235	426,6811	-2,430563	0,92	140,505	11,16057	117,	161,	-1,240167	140,4893	154,9277	-0,03039245	11,11701	123,588	0,002892478	12,93007	108,9455	126,7542	0,2470427	283,1954	494,0867	4,330358	6,044483	3,886877	2,027915	-0,354434	0,9622934	155,4875	10,66263	133,	177,	143,0773	12,52718	116,	165,	122,9931	11,27669	98,	142,	27,01995	4,119269	12,	39,	31,97008	6,062972	17,	48,	140,505	11,16057	117,	161,	99,51247	7,495842	77,99999	122,	111,9227	9,025764	89,99999	139,	132,0069	8,331044	113,	157,	59,99242	3,354516	49,92887	68,17538	1,212	0,7984911	0,5030373	3,607473	12,36206	0,3776668	12,38083	13,49506	1	0,000230174	0,005513025
S01	8	8,84	8,936305	3,5525	24,249	20,29773	20,35672	5,592875	24,56381	24,62715	14,41625	35,57008	2,163209	2,428571	0,9095466	2,428571	0,01176471	1,33452	0,2785128	0,9773335	77,59985	447,1776	10,67229	0,92	125,6976	5,709615	111,	140,	-0,3199132	125,7398	127,0371	-0,1226618	5,687296	32,34534	0,009755367	2,68535	378,105	32,66905	0,5452307	253,3427	127,9908	3,807459	4,933323	1,278785	1,408497	-0,4277272	0,9652579	142,1949	5,774325	125,	159,	127,2629	6,554527	110,	143,	107,6418	5,800841	93,	122,	24,4068	2,792951	15,	41,	36,6697	4,925089	21,	52,	125,6976	5,709615	111,	140,	112,8051	5,731631	95,99999	130,	127,7371	5,754298	112,	145,	147,3582	4,88059	133,	162,	54,12224	2,25127	47,36843	60,26719	2,4001	0,1966656	2,496382	2,990096	12,74723	0,3680779	11,643	13,3556	1	0,000230174	0,00565395
S01	9	7,696	7,867157	2,9435	20,7555	17,44219	17,57991	4,670853	17,13239	17,25906	11,7878	28,40854	2,73764	2,551724	0,9224299	2,551724	0,01351351	1,412895	0,3210543	0,9664863	51,72568	343,2333	11,73152	0,82	152,6583	12,25262	120,	171,	-0,3757854	152,5952	159,9082	-0,7480681	12,20476	148,9562	0,004560044	5,447639	99,11427	146,7399	0,3982756	308,7002	581,5118	4,354429	5,689865	2,115327	1,693988	-0,4606424	0,9832619	169,3908	13,1776	133,	191,	156,8537	13,67426	119,	178,	131,718	10,31513	105,	148,	28,89509	2,922407	19,	35,	34,91819	3,717147	24,	49,	152,6583	12,25262	120,	171,	85,60924	12,13025	64,	122,	98,1463	12,61789	76,99999	136,	123,282	8,905995	107,	150,	65,1218	4,733762	50,92052	72,92828	0,4187919	0,8518373	-0,2153549	2,974304	14,82134	1,717928	9,667555	17,0287	1	0,000230174	0,00394343
S01	10	7,384	7,461951	3,5525	21,372	17,74135	17,87643	5,148614	20,81643	20,73199	9,740768	21,58782	2,060073	2,028571	0,8725969	2,028571	0,01408451	1,203076	0,2384632	0,9776598	77,09933	322,6055	5,151106	0,93	121,409	7,717288	95,	140,	0,167932	121,468	124,0488	-0,4008155	7,687211	59,0932	0,00583834	6,326469	158,3647	57,33088	0,3640338	244,7186	222,9971	4,037006	5,501572	2,314255	1,73367	-0,3725376	0,9588727	138,2387	6,864415	111,	153,	122,3639	8,46083	93,	144,	103,6332	8,467425	80,	126,	23,21688	2,838365	11,	37,	37,55095	5,740255	17,	52,	121,409	7,717288	95,	140,	116,7613	9,07957	102,	144,	132,6361	9,787959	111,	162,	151,3668	7,877726	129,	175,	52,31358	3,812458	40,87621	60,09163	2,965682	0,9222615	0,1988972	5,103112	12,49092	0,7687318	10,18472	10,76638	1	0,000230174	0,0047914
