Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	7,072	7,099699	3,451	20,55	16,79086	16,87333	4,844612	18,43078	18,49411	8,490278	20,07118	1,755647	2,	0,8737001	2,	0,01470588	1,217105	0,2671382	0,9841263	68,44802	287,0189	-9,647246	0,89	102,0871	10,23093	89,	131,	-0,4200935	102,0683	95,94141	0,8884298	10,29155	105,9161	0,01306986	4,480217	80,61104	99,46819	0,4658857	205,3364	393,3923	3,98761	5,055334	1,958061	1,613863	-0,4848096	0,9801234	114,9351	9,381824	101,	141,	101,4996	10,94989	86,	135,	89,87105	11,00943	77,	125,	19,57899	3,774539	4,	42,	30,92912	7,15529	5,	48,	102,0871	10,23093	89,	131,	140,0649	8,688301	114,	154,	153,5004	11,16681	120,	169,	165,129	11,70966	130,	178,	43,91736	4,213097	37,76713	56,55665	3,280401	0,9578692	0,4067933	4,556384	8,52905	0,7868931	6,168371	7,51269	
S01	2	7,176	7,25512	2,9435	19,728	16,411	16,43575	4,457323	15,60177	15,67566	9,289548	24,04136	1,782648	2,37931	0,9143789	2,37931	0,01449275	1,373479	0,2721356	0,9772064	48,17293	293,3086	-4,505933	0,86	113,4574	8,038753	97,	130,	-0,8678036	113,5008	112,0664	0,1682147	8,04217	64,67649	0,005731669	4,571594	144,4307	65,5836	0,3974581	228,8464	257,7628	4,064357	5,334832	1,639036	1,572301	-0,4314677	0,9730713	129,3754	9,41348	110,	149,	114,0885	8,88577	94,	133,	96,89644	6,860156	84,	126,	22,4164	2,9522	11,	30,	37,11758	6,526199	5,	51,	113,4574	8,038753	97,	130,	125,6246	6,541532	106,	145,	140,9115	6,696152	122,	161,	158,1036	9,701187	129,	171,	49,02246	2,623066	41,15327	56,75343	3,039511	0,5947482	4,714596	4,823756	11,71301	1,914412	5,969777	8,11902	
S01	3	7,904	7,915596	3,248	21,783	18,07394	18,21466	5,028417	19,85584	19,82417	11,73118	28,18605	1,98899	2,375	0,9088663	2,375	0,01315789	1,309011	0,2742665	0,9865333	63,2695	360,4331	-11,9984	0,89	105,6397	8,40787	87,	137,	0,7037442	105,6479	107,0273	0,5628949	8,44964	71,39642	0,007824375	2,790523	112,383	67,94234	0,5056894	212,6043	268,9789	4,111609	5,221439	1,166647	1,408656	-0,4876113	0,9826002	119,6507	7,336174	102,	145,	105,3863	8,970906	85,	138,	91,87254	9,49962	73,	129,	20,69788	3,382276	10,	38,	33,59481	6,784204	13,	47,	105,6397	8,40787	87,	137,	135,3493	8,449786	110,	153,	149,6137	10,87123	117,	170,	163,1275	12,37583	126,	182,	45,52531	4,101311	37,48619	57,82924	3,281285	0,7725726	0,9635675	4,951348	9,657784	1,30535	5,741733	9,611098	
S01	4	8,394855	8,40818	3,451	23,016	19,07171	19,07455	5,178552	21,05922	21,09089	13,01319	33,50515	1,907335	2,37411	0,9196207	2,352941	0,01238854	1,374241	0,2591256	0,986415	70,97701	397,0344	-53,05844	0,9	123,4885	11,4218	94,	152,	-0,2189676	123,4918	124,1602	-0,2696205	11,38303	129,5733	0,003833377	7,036778	70,06931	127,8784	0,3614895	249,7113	504,4776	4,416354	5,909506	2,642537	1,799924	-0,4307705	0,9803107	135,9244	9,977571	107,	161,	124,593	12,26756	94,	157,	109,9325	13,12962	81,	143,	24,76946	5,240356	4,	59,	28,51223	8,846645	7,	51,	123,4885	11,4218	94,	152,	119,0756	9,641459	93,99999	148,	130,407	10,80233	97,99999	161,	145,0675	11,02249	112,	174,	52,85813	4,027332	40,77613	64,70313	1,748522	0,3978197	-1,066411	2,941981	9,561116	0,5758533	7,833556	9,374629	
S01	5	8,216001	8,173089	3,248	22,3995	18,48723	18,59355	5,072334	20,20419	20,29919	12,46817	31,53023	1,747896	2,46875	0,9171696	2,46875	0,01265823	1,345948	0,2427356	0,993168	60,96758	383,1476	-5,867866	0,92	105,2637	7,517516	89,	132,	0,9928803	105,2695	102,9961	0,8136826	7,551834	57,03019	0,005678891	6,604578	148,398	53,71651	0,3689906	212,0572	208,2614	3,987557	5,494885	2,479429	1,762257	-0,34727	0,9490269	120,3573	6,753922	104,	143,	105,3844	8,363444	87,	134,	90,02707	8,492212	72,	122,	21,70224	3,900385	6,	40,	37,1686	7,617958	11,	58,	105,2637	7,517516	89,	132,	134,6427	7,547564	112,	151,	149,6156	9,538547	121,	168,	164,9729	10,65764	133,	183,	45,55046	3,610492	38,24737	56,38193	3,283777	0,6848793	1,229139	4,453247	10,80582	1,045841	7,668295	11,31755	
S01	6	7,384	7,452154	3,045	20,3445	16,82428	16,8571	4,554281	16,28791	16,41458	10,00658	25,59361	2,348671	2,366667	0,9155286	2,366667	0,01408451	1,382718	0,2694147	0,9789451	50,99564	309,6329	-14,1344	0,89	99,89835	11,24745	82,	131,	-0,1145148	99,85953	91,91016	0,8743045	11,30731	127,8552	0,006726549	5,445664	55,37001	123,6212	0,4145979	200,9385	489,0389	4,240753	5,515078	2,216719	1,690811	-0,4697831	0,9829378	114,2988	10,15397	96,	142,	98,83265	12,17175	79,	133,	86,55544	11,89724	68,	119,	18,66324	3,588934	7,	33,	34,57084	7,246506	13,	49,	99,89835	11,24745	82,	131,	140,7012	9,233747	113,	159,	156,1673	11,38912	122,	176,	168,4446	10,81486	136,	187,	43,01881	4,308759	34,99546	55,94509	4,057082	1,054552	0,8934251	5,210039	9,255989	0,1648617	8,761404	9,152614	
S01	7	7,592	7,661593	3,3495	21,5775	17,76499	17,64252	4,918958	19,0008	19,07469	10,48098	25,24735	2,124002	2,212121	0,899233	2,212121	0,01369863	1,321551	0,2650201	0,9790066	63,16972	330,0396	1,22732	0,91	108,25	7,025015	96,	141,	2,831963	108,2709	105,0117	1,555867	7,030097	49,42227	0,01499775	4,170926	205,4537	45,06607	0,5264629	217,741	176,0933	3,723751	4,809772	2,276967	1,530195	-0,4295135	0,9633155	123,6833	5,910664	111,	148,	108,4283	7,518149	96,	144,	92,635	8,274671	80,	130,	21,70917	3,15376	9,	38,	37,05583	6,458936	13,	48,	108,25	7,025015	96,	141,	131,3167	8,105557	107,	144,	146,5717	11,85723	111,	159,	162,365	12,455	125,	175,	46,79171	4,321669	41,72718	59,75672	3,301822	0,7441626	-1,069334	3,300696	11,03554	1,02474	7,961322	11,36897	
S01	8	7,488	7,467222	2,842	20,139	16,85771	16,85878	4,552805	16,27735	16,28791	10,63747	26,57137	1,724715	2,571429	0,9219753	2,571429	0,01388889	1,389118	0,2651126	0,9907299	47,72086	317,9463	3,109783	0,91	104,6303	8,625756	95,	137,	2,543058	104,6197	98,96484	1,797536	8,635985	74,58025	0,01265889	3,934782	125,5693	72,4339	0,472619	210,7217	285,8008	3,666716	4,86073	1,710794	1,568654	-0,3981821	0,9543429	119,3371	6,801604	110,	148,	104,4593	9,552834	94,	142,	90,0723	10,1651	78,	127,	21,16904	4,162185	12,	42,	35,92464	7,602147	11,	52,	104,6303	8,625756	95,	137,	135,6629	9,554314	107,	145,	150,5407	12,51358	113,	161,	164,9277	12,30923	128,	177,	45,1908	4,648144	41,00949	59,13523	3,40751	0,9799046	-0,4677966	3,759026	10,26084	0,4924415	8,783513	11,57101	
S01	9	6,968	7,003398	2,842	19,1115	15,99771	15,98331	4,365912	14,96841	15,07397	8,861688	22,40677	1,655604	2,392857	0,914072	2,392857	0,01492537	1,360397	0,2945455	0,9829871	46,25983	278,8463	-8,915221	0,92	101,8407	10,56531	84,	141,	3,191773	101,8061	99,97266	1,759728	10,58405	112,022	0,01204723	6,29867	65,22333	109,8174	0,5113209	205,2056	432,9711	3,976565	5,067066	3,574374	1,706458	-0,4785818	0,9791502	117,6836	9,236826	99,	151,	101,5401	11,49497	83,	144,	86,26102	11,38702	71,	128,	20,74463	3,482692	10,	39,	39,48701	6,879674	15,	54,	101,8407	10,56531	84,	141,	137,3164	11,10547	104,	156,	153,4599	14,1533	111,	172,	168,739	13,91299	127,	184,	44,1153	5,283188	36,54447	59,96486	3,834974	1,194735	-0,2507697	4,543846	11,01791	0,5298659	9,428311	9,489952	
S01	10	7,384	7,484195	3,1465	20,7555	17,15687	17,17261	4,784584	17,97687	18,05076	9,865595	24,49084	1,636188	2,290323	0,9016982	2,290323	0,01408451	1,302831	0,2835278	0,9747541	59,35632	313,5981	12,53823	0,93	111,6302	11,20123	89,	142,	-0,6096135	111,6424	105,0117	0,3853368	11,20202	125,4852	0,002646525	16,81468	62,36707	128,939	0,2588212	225,4619	498,9409	4,386226	6,199507	6,084891	2,197158	-0,3416318	0,9603388	126,7182	11,57483	102,	153,	111,7493	12,24689	87,	148,	96,42844	10,50554	77,	131,	21,58844	3,983351	9,	42,	34,81778	6,246026	13,	55,	111,6302	11,20123	89,	142,	128,2818	8,760597	102,	153,	143,2507	12,08356	107,	168,	158,5715	11,52385	124,	178,	48,10337	4,398726	38,15823	61,29955	3,223962	0,6761453	-1,195527	4,376591	10,66602	0,8623727	8,078903	9,64571	
