Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	7,384	7,557442	3,248	21,1665	17,54653	17,56234	4,916225	18,97969	19,05358	10,32555	23,35783	2,194585	2,21875	0,8974182	2,21875	0,01408451	1,290681	0,2939021	0,9653068	63,87107	326,701	-7,877278	0,91	133,995	14,46829	106,	162,	-1,041271	133,9901	118,7871	0,2106793	14,47195	209,4374	0,002648257	10,26439	54,73748	208,9952	0,2875385	271,3744	825,7159	4,602417	6,182302	3,597547	1,923046	-0,4304825	0,9830242	149,2926	16,01162	119,	178,	136,3521	16,05144	105,	167,	116,3578	12,2827	90,	142,	26,16611	4,482255	10,	40,	33,4157	6,882953	10,	48,	133,995	14,46829	106,	162,	105,7074	10,09751	76,99999	136,	118,6479	10,45068	87,99999	150,	138,6422	8,78595	113,	165,	57,45738	4,049711	45,30825	68,79138	1,473964	0,4869818	-0,1960053	2,934909	12,50093	0,6791213	10,46357	14,37098	1	0,000059321	0,001125894
S01	2	7,803895	7,82471	3,451	21,9885	18,2117	18,16165	5,031089	19,87695	19,97195	11,26976	27,61143	1,647309	2,206984	0,9080497	2,205882	0,01332668	1,327631	0,2850488	0,9853525	68,96947	352,9089	41,71029	0,91	116,4196	9,177258	100,	142,	0,04461802	116,4216	114,8848	0,5791754	9,169881	84,08672	0,005138938	8,526052	123,2002	81,79822	0,3913945	234,3358	318,6664	4,142318	5,660674	3,7939	1,903218	-0,3753841	0,9627567	133,7247	8,395422	118,	157,	116,6871	9,951208	98,	146,	98,8549	10,1483	81,	129,	21,82902	2,955449	11,	35,	38,8	7,525334	20,	57,	116,4196	9,177258	100,	142,	121,2753	7,758436	97,99999	137,	138,3129	9,770984	109,	157,	156,1451	10,04837	126,	174,	50,2083	3,615565	43,03471	61,05499	3,641173	0,8350043	1,13616	5,278642	12,27959	0,6003926	10,47841	12,68632	1	0,000059321	0,001179121
S01	3	7,592	7,637963	2,7405	20,139	17,14303	17,22049	4,582235	16,48847	16,50958	11,67109	27,67983	1,88362	2,703704	0,93023	2,703704	0,01369863	1,418145	0,3206144	0,9820355	45,96291	341,02	3,101433	0,89	137,7558	13,72095	109,	162,	-1,079733	137,7585	127,0254	0,03406962	13,72388	188,3448	0,003484232	7,545453	63,79533	189,1421	0,2909492	278,6299	749,0223	4,528084	5,857049	2,064347	1,74234	-0,4851571	0,9881911	153,2062	14,47339	123,	180,	140,8859	14,91043	108,	168,	119,1992	12,17277	95,	142,	27,52352	3,018334	16,	35,	34,37437	4,099115	22,	46,	137,7558	13,72095	109,	162,	101,7938	10,06873	74,99999	132,	114,1141	10,96196	86,99999	147,	135,8008	8,066391	113,	160,	59,10849	4,149137	46,66108	69,22779	0,9381036	0,9025558	0,03374203	3,645771	13,24492	1,269669	9,435908	15,00662	1	0,000059321	0,0009781126
S01	4	7,964582	7,941018	3,5525	22,194	18,34947	18,39535	5,134234	20,70032	20,64754	11,45631	27,97447	1,777616	2,188072	0,9022151	2,142857	0,01305781	1,294183	0,2622463	0,9909126	76,43565	353,7797	50,65641	0,94	127,8999	16,83374	57,	148,	5,687683	127,9007	137,8652	-2,345113	16,83025	283,2572	0,007259032	3,720912	13,11123	268,11	0,4765584	258,8624	1068,719	4,309412	5,459383	1,639788	1,519305	-0,5113996	0,9881837	142,2532	19,16336	63,	163,	129,8491	17,98332	54,	152,	111,5265	13,89977	52,	131,	25,31143	4,560536	0,	38,	32,17028	6,74086	8,	46,	127,8999	16,83374	57,	148,	112,7468	26,41773	91,99999	192,	125,1509	25,28305	103,	201,	143,4735	19,84217	124,	203,	54,92545	10,48109	23,48219	63,24499	1,559499	0,671773	0,475138	3,574818	11,63081	2,971647	2,715866	12,51336	1	0,000059321	0,001227964
S01	5	7,8	7,913042	3,045	21,1665	18,00303	18,26916	5,015033	19,75028	19,5286	12,51337	27,26242	2,084567	2,5	0,9145894	2,5	0,01333333	1,305702	0,2666965	0,9738669	60,7532	370,6767	-6,060163	0,93	139,0775	10,23776	102,	153,	1,577841	139,0645	147,8379	-1,309578	10,23334	104,7212	0,007159566	3,346567	102,3486	102,6388	0,4523923	280,9198	407,2086	4,115418	5,306242	1,246585	1,45184	-0,4662165	0,9799374	154,6883	10,86126	117,	170,	141,3446	11,27411	100,	156,	121,2318	9,171021	88,	140,	25,92952	3,193046	12,	35,	32,71731	4,392526	13,	45,	139,0775	10,23776	102,	153,	100,3117	12,56278	84,99999	138,	113,6554	13,78152	98,99999	155,	133,7682	11,07727	115,	167,	59,41186	5,252304	43,65495	65,134	1,58719	1,049659	2,413422	4,736166	12,53605	1,072971	9,31714	10,22974	1	0,000059321	0,001171606
S01	6	7,697494	7,677374	3,233671	21,1665	17,48946	17,52787	4,81818	18,23021	18,18799	10,51414	26,86566	2,247226	2,323198	0,9114898	2,323198	0,01351089	1,335018	0,29272	0,9905698	72,91301	319,0031	-65,18742	0,93	135,8104	9,910652	112,	164,	0,2188843	135,8043	131,7949	0,5041088	9,916465	98,33627	0,006145523	3,336448	128,8162	98,12766	0,4646536	274,4636	389,1739	4,30497	5,478383	1,297158	1,463838	-0,4972733	0,9865959	151,8624	10,99729	128,	182,	139,2848	11,16774	112,	172,	116,3183	8,679057	95,	142,	27,98148	3,07986	16,	38,	36,55291	6,221111	12,	49,	135,8104	9,910652	112,	164,	103,1376	10,04586	72,99999	127,	115,7152	10,90506	82,99999	143,	138,6816	8,56055	113,	160,	58,48833	3,989703	48,26477	70,45744	0,8531083	0,8448897	-1,34965	3,387778	13,99697	0,916091	11,754	16,74524	1	0,000059321	0,001081434
S01	7	7,384	7,464887	3,1465	20,55	17,24736	17,26507	4,735163	17,60741	17,71297	10,50726	24,88141	2,402406	2,290323	0,9083883	2,290323	0,01408451	1,344237	0,3033564	0,9772753	58,07764	320,3146	-21,60296	0,89	129,9908	9,910869	109,	158,	-0,5033068	129,9796	124,8574	0,2055015	9,916294	98,33289	0,002818542	11,10863	121,5136	98,54052	0,2822288	261,456	383,0531	4,31218	6,046335	3,611341	1,977989	-0,3544941	0,9623451	146,1263	9,037546	129,	174,	131,3047	11,11336	106,	163,	112,5059	10,48287	90,	138,	24,19579	3,84466	12,	40,	34,51418	6,2783	15,	50,	129,9908	9,910869	109,	158,	108,8737	9,291252	80,99999	126,	123,6953	10,56511	91,99999	149,	142,494	8,498019	117,	165,	55,70358	3,864827	46,59619	67,29806	2,450529	1,372877	-0,183179	6,569161	12,20973	0,7424984	12,41008	14,43723	1	0,000059321	0,001044489
S01	8	7,592	7,688086	3,045	20,961	17,75114	17,66908	4,805609	18,13521	18,19854	11,55243	26,57123	2,146171	2,433333	0,9190904	2,433333	0,01369863	1,382471	0,2928775	0,975633	55,06061	348,3841	-15,68338	0,93	139,1021	8,092303	117,	164,	0,04219446	139,0958	144,8027	0,2572764	8,089632	65,44215	0,005618799	6,038282	218,5773	62,90211	0,370656	281,338	245,5701	4,093404	5,514368	2,219195	1,725798	-0,3969139	0,9668627	153,4155	8,391854	133,	177,	141,3847	9,087764	115,	169,	122,4974	8,242068	104,	149,	26,44894	3,791325	15,	42,	30,46039	6,414123	16,	47,	139,1021	8,092303	117,	164,	101,5845	7,861506	77,99999	122,	113,6153	9,205109	85,99999	140,	132,5026	8,83421	106,	151,	59,33699	3,352081	49,79492	69,39323	1,258903	1,290866	-0,5600875	5,131502	11,69599	1,010152	8,665532	11,35131	1	0,000059321	0,001075799
S01	9	7,072	7,179015	2,9435	19,5225	16,55855	16,65626	4,669414	17,12183	17,04794	9,966623	21,48762	1,805777	2,344828	0,9008927	2,344828	0,01470588	1,274149	0,2573072	0,9732533	56,29327	298,5186	-3,338489	0,92	117,5291	6,663751	102,	138,	0,131726	117,5184	120,0879	0,2040905	6,653183	44,26485	0,006301071	7,004897	238,9224	43,71378	0,3608623	236,8678	167,8503	3,904819	5,44706	2,685339	1,790238	-0,328891	0,9395862	136,3293	5,961946	120,	151,	118,3922	7,728509	98,	141,	97,86864	7,504644	83,	123,	22,88159	2,946139	11,	35,	42,83441	6,692354	21,	60,	117,5291	6,663751	102,	138,	118,6707	5,44311	104,	135,	136,6078	7,535927	114,	157,	157,1314	8,377126	132,	172,	50,90953	2,706495	43,29034	59,02901	3,591168	0,9967383	0,6009533	6,435574	13,86803	0,9740279	10,94595	11,86846	1	0,000059321	0,001015684
S01	10	7,904	7,921171	2,842	20,961	17,40876	17,53948	4,654997	17,01627	17,09016	11,47422	30,92877	1,997813	2,714286	0,9247885	2,714286	0,01315789	1,417089	0,3297434	0,9858391	49,09189	338,9805	-2,191821	0,93	142,1175	13,34129	112,	168,	-0,820102	142,1128	144,8027	-0,1929764	13,34363	178,0524	0,002870918	12,4824	72,66032	174,9606	0,3016442	287,6853	687,3607	4,543082	6,195192	4,681773	2,064902	-0,4080745	0,9789031	159,3485	14,50438	124,	188,	144,0835	14,1356	110,	172,	122,8864	12,05733	98,	148,	25,11748	2,887334	15,	33,	34,52233	5,043007	19,	45,	142,1175	13,34129	112,	168,	95,65146	11,78285	66,99999	131,	110,9165	11,36117	82,99999	145,	132,1136	8,371198	107,	157,	60,60972	4,406579	47,38998	71,10095	2,166139	0,403535	1,854283	3,376744	13,33803	1,548403	8,692823	14,43977	1	0,000059321	0,001009422
